"","logID","pasteID2","fightID","size","difficulty","tag_hmsize","first_mark_cast","2500/5000 dmg. (HM/NM)","Weighted(Beast=5)","Weighted(Beast=3)"
"2619","QMg91J8PN3XmwxLF","QMg91J8PN3XmwxLF11",11,10,"Hard","Heroic-10m",69.6,101.2772,83,89
"2620","QMg91J8PN3XmwxLF","QMg91J8PN3XmwxLF15",15,10,"Hard","Heroic-10m",99.883,99.2912,105,107
"2621","QMg91J8PN3XmwxLF","QMg91J8PN3XmwxLF16",16,10,"Hard","Heroic-10m",103.65,111.8248,115,121
"2622","QMg91J8PN3XmwxLF","QMg91J8PN3XmwxLF17",17,10,"Hard","Heroic-10m",124.75,100.1184,116,121
"2623","QNpn4a6WKCD1z7b8","QNpn4a6WKCD1z7b811",11,25,"Hard","Heroic-25m",51.864,125.4156,139,152
"2624","QNpn4a6WKCD1z7b8","QNpn4a6WKCD1z7b818",18,25,"Hard","Heroic-25m",76.093,200.7932,108,109
"2625","QNpn4a6WKCD1z7b8","QNpn4a6WKCD1z7b819",19,25,"Hard","Heroic-25m",68.396,106.272,113,116
"2626","QNpn4a6WKCD1z7b8","QNpn4a6WKCD1z7b820",20,25,"Hard","Heroic-25m",58.312,219.9404,103,105
"2627","QNpn4a6WKCD1z7b8","QNpn4a6WKCD1z7b83",3,25,"Hard","Heroic-25m",55.087,101.188,105,108
"2628","QNpn4a6WKCD1z7b8","QNpn4a6WKCD1z7b85",5,25,"Hard","Heroic-25m",51.826,110.9636,123,136
"2629","QNpn4a6WKCD1z7b8","QNpn4a6WKCD1z7b86",6,25,"Hard","Heroic-25m",58.367,121.5256,144,161
"2630","QNpn4a6WKCD1z7b8","QNpn4a6WKCD1z7b89",9,25,"Hard","Heroic-25m",61.523,139.0228,121,135
"2631","QbwxHqvz4gfmn9Jk","QbwxHqvz4gfmn9Jk28",28,25,"Normal","Normal-25m",86.07,102.3448,350,383
"2632","QckL2YxZdP6G17JA","QckL2YxZdP6G17JA18",18,25,"Hard","Heroic-25m",64.736,122.2892,166,172
"2633","QckL2YxZdP6G17JA","QckL2YxZdP6G17JA19",19,25,"Hard","Heroic-25m",58.253,152.4996,154,164
"2634","QckL2YxZdP6G17JA","QckL2YxZdP6G17JA20",20,25,"Normal","Normal-25m",103.643,101.162,314,325
"2635","QgbT7ya6FtN3vAfp","QgbT7ya6FtN3vAfp16",16,25,"Normal","Normal-25m",110.118,101.6032,316,332
"2636","Qm9zAvnPLRygM8aT","Qm9zAvnPLRygM8aT22",22,25,"Normal","Normal-25m",85.833,122.0612,502,577
"2637","QqDngRBazp2jVWyF","QqDngRBazp2jVWyF15",15,25,"Hard","Heroic-25m",55.049,120.9092,134,148
"2638","QqDngRBazp2jVWyF","QqDngRBazp2jVWyF16",16,25,"Hard","Heroic-25m",81.589,114.148,155,162
"2639","QqDngRBazp2jVWyF","QqDngRBazp2jVWyF17",17,25,"Hard","Heroic-25m",61.534,128.8496,122,140
"2640","QqDngRBazp2jVWyF","QqDngRBazp2jVWyF19",19,25,"Hard","Heroic-25m",58.433,118.4348,105,109
"2641","QqDngRBazp2jVWyF","QqDngRBazp2jVWyF20",20,25,"Hard","Heroic-25m",90.998,114.0532,182,201
"2642","QqDngRBazp2jVWyF","QqDngRBazp2jVWyF23",23,25,"Hard","Heroic-25m",84.552,104.9272,120,124
"2643","QqDngRBazp2jVWyF","QqDngRBazp2jVWyF24",24,25,"Hard","Heroic-25m",79.575,109.42,136,144
"2644","QqDngRBazp2jVWyF","QqDngRBazp2jVWyF25",25,25,"Hard","Heroic-25m",68.14,115.0552,114,117
"2645","QqDngRBazp2jVWyF","QqDngRBazp2jVWyF26",26,25,"Hard","Heroic-25m",87.577,104.804,150,153
"2646","QxRpwvFG637bBJfP","QxRpwvFG637bBJfP16",16,25,"Hard","Heroic-25m",51.928,120.072,127,143
"2647","QxRpwvFG637bBJfP","QxRpwvFG637bBJfP19",19,25,"Hard","Heroic-25m",76.216,97.9392,125,125
"2648","QxnWvdLYVAg2NhGZ","QxnWvdLYVAg2NhGZ12",12,25,"Hard","Heroic-25m",51.848,104.5728,137,146
"2649","QxnWvdLYVAg2NhGZ","QxnWvdLYVAg2NhGZ13",13,25,"Hard","Heroic-25m",64.873,140.9172,125,131
"2650","QxnWvdLYVAg2NhGZ","QxnWvdLYVAg2NhGZ15",15,25,"Normal","Normal-25m",124.818,102.759,350,362
"2651","QxnWvdLYVAg2NhGZ","QxnWvdLYVAg2NhGZ36",36,10,"Hard","Heroic-10m",90.653,97.4984,79,82
"2652","QxnWvdLYVAg2NhGZ","QxnWvdLYVAg2NhGZ37",37,10,"Hard","Heroic-10m",114.961,98.4416,95,99
"2653","QyLjRN8vkgGb6qYf","QyLjRN8vkgGb6qYf22",22,25,"Hard","Heroic-25m",51.988,113.8192,133,142
"2654","QyLjRN8vkgGb6qYf","QyLjRN8vkgGb6qYf23",23,25,"Hard","Heroic-25m",51.964,140.4856,160,172
"2655","QyLjRN8vkgGb6qYf","QyLjRN8vkgGb6qYf24",24,25,"Hard","Heroic-25m",51.959,131.0752,147,158
"2656","QyLjRN8vkgGb6qYf","QyLjRN8vkgGb6qYf25",25,25,"Hard","Heroic-25m",52.32,115.6324,140,150
"2657","QyLjRN8vkgGb6qYf","QyLjRN8vkgGb6qYf26",26,25,"Hard","Heroic-25m",52.001,121.9752,147,159
"2658","QyLjRN8vkgGb6qYf","QyLjRN8vkgGb6qYf27",27,25,"Hard","Heroic-25m",51.903,126.9708,145,156
"2659","QyLjRN8vkgGb6qYf","QyLjRN8vkgGb6qYf28",28,25,"Hard","Heroic-25m",51.877,148.8612,146,157
"2660","QyMD7px41bGALR9q","QyMD7px41bGALR9q40",40,25,"Hard","Heroic-25m",54.903,106.4928,143,153
"2661","QyMD7px41bGALR9q","QyMD7px41bGALR9q44",44,25,"Hard","Heroic-25m",51.853,94.0852,122,127
"2662","QyMD7px41bGALR9q","QyMD7px41bGALR9q45",45,25,"Hard","Heroic-25m",61.676,127.7112,139,143
"2663","R1qKVABYvDwdgaj8","R1qKVABYvDwdgaj818",18,10,"Hard","Heroic-10m",93.898,104.2384,109,113
"2664","R26bF1QCdNwfWMqK","R26bF1QCdNwfWMqK9",9,25,"Normal","Normal-25m",111.822,99.2694,326,339
"2665","R2xqbK3AVkDJmnfQ","R2xqbK3AVkDJmnfQ1",1,25,"Hard","Heroic-25m",71.316,119.676,123,123
"2666","R2xqbK3AVkDJmnfQ","R2xqbK3AVkDJmnfQ2",2,25,"Hard","Heroic-25m",79.376,108.7544,126,126
"2667","R2xqbK3AVkDJmnfQ","R2xqbK3AVkDJmnfQ4",4,25,"Hard","Heroic-25m",82.543,103.71,128,129
"2668","R6pmG37198gV4PHk","R6pmG37198gV4PHk1",1,10,"Hard","Heroic-10m",90.592,106.1984,112,120
"2669","R8DTYrVdhnHtG74J","R8DTYrVdhnHtG74J1",1,25,"Hard","Heroic-25m",61.639,119.8068,144,150
"2670","R8DTYrVdhnHtG74J","R8DTYrVdhnHtG74J2",2,25,"Hard","Heroic-25m",69.708,102.8256,99,99
"2671","R8DTYrVdhnHtG74J","R8DTYrVdhnHtG74J3",3,25,"Hard","Heroic-25m",85.727,130.6344,121,122
"2672","R8DTYrVdhnHtG74J","R8DTYrVdhnHtG74J5",5,25,"Hard","Heroic-25m",75.754,127.5216,113,115
"2673","R9GfVrx1bk8ctC3z","R9GfVrx1bk8ctC3z10",10,10,"Hard","Heroic-10m",90.682,91.824,79,79
"2674","R9GfVrx1bk8ctC3z","R9GfVrx1bk8ctC3z13",13,10,"Hard","Heroic-10m",160.4,99.3192,105,106
"2675","R9GfVrx1bk8ctC3z","R9GfVrx1bk8ctC3z9",9,10,"Hard","Heroic-10m",100.387,100.3728,98,99
"2676","RAJn4NCvG2fxWXmY","RAJn4NCvG2fxWXmY32",32,10,"Hard","Heroic-10m",58.356,112.7668,91,100
"2677","RAJn4NCvG2fxWXmY","RAJn4NCvG2fxWXmY33",33,10,"Hard","Heroic-10m",58.334,117.892,69,75
"2678","RAJn4NCvG2fxWXmY","RAJn4NCvG2fxWXmY35",35,10,"Hard","Heroic-10m",110.037,98.2116,89,91
"2679","RAJn4NCvG2fxWXmY","RAJn4NCvG2fxWXmY36",36,10,"Hard","Heroic-10m",107.093,106.9732,95,96
"2680","RCY421XA3GnHvgwd","RCY421XA3GnHvgwd33",33,25,"Hard","Heroic-25m",48.8,122.6124,149,161
"2681","RCY421XA3GnHvgwd","RCY421XA3GnHvgwd34",34,25,"Hard","Heroic-25m",52.041,100.9968,118,121
"2682","RCY421XA3GnHvgwd","RCY421XA3GnHvgwd35",35,25,"Hard","Heroic-25m",61.572,102.6828,128,128
"2683","RDZfaAyVnKtkxc43","RDZfaAyVnKtkxc4331",31,25,"Hard","Heroic-25m",48.501,107.2376,93,94
"2684","RDZfaAyVnKtkxc43","RDZfaAyVnKtkxc4332",32,25,"Hard","Heroic-25m",48.656,105.9508,126,135
"2685","RDZfaAyVnKtkxc43","RDZfaAyVnKtkxc4334",34,25,"Hard","Heroic-25m",67.671,114.33,148,154
"2686","RDZfaAyVnKtkxc43","RDZfaAyVnKtkxc4335",35,25,"Hard","Heroic-25m",58.384,104.0716,110,114
"2687","RDZfaAyVnKtkxc43","RDZfaAyVnKtkxc4336",36,25,"Hard","Heroic-25m",61.225,103.4796,135,140
"2688","RDZfaAyVnKtkxc43","RDZfaAyVnKtkxc4337",37,25,"Hard","Heroic-25m",58.093,115.3304,126,133
"2689","RDZfaAyVnKtkxc43","RDZfaAyVnKtkxc4338",38,25,"Hard","Heroic-25m",58.436,99.6112,112,115
"2690","RDZfaAyVnKtkxc43","RDZfaAyVnKtkxc4342",42,25,"Hard","Heroic-25m",72.272,122.842,143,144
"2691","RJbLHcKqT38knfCa","RJbLHcKqT38knfCa1",1,25,"Hard","Heroic-25m",69.642,107.34,113,115
"2692","RJbLHcKqT38knfCa","RJbLHcKqT38knfCa2",2,25,"Hard","Heroic-25m",64.812,103.4548,137,144
"2693","RVC2baTj8ZytqLgr","RVC2baTj8ZytqLgr9",9,25,"Hard","Heroic-25m",54.471,141.4628,128,132
"2694","RVPNbdpBQGAzWFhr","RVPNbdpBQGAzWFhr26",26,25,"Hard","Heroic-25m",50.133,110.5928,120,121
"2695","RVWdmQ13b8ghLtHj","RVWdmQ13b8ghLtHj21",21,25,"Hard","Heroic-25m",58.361,110.8708,112,121
"2696","RVWdmQ13b8ghLtHj","RVWdmQ13b8ghLtHj27",27,25,"Hard","Heroic-25m",73.014,115.1684,141,147
"2697","RVWdmQ13b8ghLtHj","RVWdmQ13b8ghLtHj29",29,25,"Hard","Heroic-25m",64.849,105.8132,113,113
"2698","RVd1PTnM9txLqCzF","RVd1PTnM9txLqCzF29",29,25,"Hard","Heroic-25m",55.144,135.792,136,142
"2699","RW3cGdhQvN7HFt6T","RW3cGdhQvN7HFt6T7",7,25,"Hard","Heroic-25m",58.338,104.3644,130,133
"2700","RW3cGdhQvN7HFt6T","RW3cGdhQvN7HFt6T8",8,25,"Hard","Heroic-25m",47.178,101.2916,109,109
"2701","RW3cGdhQvN7HFt6T","RW3cGdhQvN7HFt6T9",9,25,"Hard","Heroic-25m",55.666,102.3368,122,123
"2702","RWcMgVX9DhBCAbqn","RWcMgVX9DhBCAbqn11",11,25,"Hard","Heroic-25m",48.622,104.6248,119,124
"2703","RWcMgVX9DhBCAbqn","RWcMgVX9DhBCAbqn12",12,25,"Hard","Heroic-25m",48.58,112.6212,126,131
"2704","RWcMgVX9DhBCAbqn","RWcMgVX9DhBCAbqn13",13,25,"Hard","Heroic-25m",51.911,132.1904,169,186
"2705","RWcMgVX9DhBCAbqn","RWcMgVX9DhBCAbqn14",14,25,"Normal","Normal-25m",85.859,108.4138,344,375
"2706","RXVLcanPHy7JrgY2","RXVLcanPHy7JrgY21",1,25,"Hard","Heroic-25m",67.509,104.2984,109,109
"2707","RXVLcanPHy7JrgY2","RXVLcanPHy7JrgY22",2,25,"Hard","Heroic-25m",61.429,105.7356,118,123
"2708","RXZmMkNAWHz6rDTL","RXZmMkNAWHz6rDTL13",13,25,"Hard","Heroic-25m",61.643,105.3852,119,122
"2709","RXZmMkNAWHz6rDTL","RXZmMkNAWHz6rDTL14",14,25,"Hard","Heroic-25m",61.803,112.1228,130,131
"2710","RXZmMkNAWHz6rDTL","RXZmMkNAWHz6rDTL16",16,25,"Hard","Heroic-25m",76.157,109.0888,133,133
"2711","RXZmMkNAWHz6rDTL","RXZmMkNAWHz6rDTL17",17,25,"Hard","Heroic-25m",69.727,110.9932,120,120
"2712","RXZmMkNAWHz6rDTL","RXZmMkNAWHz6rDTL18",18,25,"Normal","Normal-25m",139.422,101.9744,324,326
"2713","RZGJD7rWx8aYMgAj","RZGJD7rWx8aYMgAj3",3,25,"Hard","Heroic-25m",58.348,132.6772,142,148
"2714","RZGJD7rWx8aYMgAj","RZGJD7rWx8aYMgAj6",6,25,"Hard","Heroic-25m",61.626,109.6444,135,135
"2715","RZGJD7rWx8aYMgAj","RZGJD7rWx8aYMgAj9",9,25,"Normal","Normal-25m",111.762,100.5528,289,289
"2716","RZL42Cbn3PMAHGvr","RZL42Cbn3PMAHGvr1",1,25,"Hard","Heroic-25m",55.238,111.8688,142,151
"2717","RZL42Cbn3PMAHGvr","RZL42Cbn3PMAHGvr2",2,25,"Normal","Normal-25m",118.53,104.7488,366,381
"2718","Rbp1LWdtYnX2Vzma","Rbp1LWdtYnX2Vzma27",27,25,"Hard","Heroic-25m",58.389,106.9056,124,125
"2719","Rbp1LWdtYnX2Vzma","Rbp1LWdtYnX2Vzma29",29,25,"Hard","Heroic-25m",58.531,122.5048,133,136
"2720","Rbp1LWdtYnX2Vzma","Rbp1LWdtYnX2Vzma30",30,25,"Hard","Heroic-25m",58.381,106.584,120,121
"2721","Rbp1LWdtYnX2Vzma","Rbp1LWdtYnX2Vzma31",31,25,"Hard","Heroic-25m",48.742,94.2092,115,118
"2722","Rbp1LWdtYnX2Vzma","Rbp1LWdtYnX2Vzma32",32,25,"Hard","Heroic-25m",61.841,124.048,126,127
"2723","RcjCVqKLrPFHBMfX","RcjCVqKLrPFHBMfX25",25,25,"Normal","Normal-25m",115.033,99.5598,307,308
"2724","RfhPkbZNzmTA4FBa","RfhPkbZNzmTA4FBa42",42,10,"Hard","Heroic-10m",85.875,118.1172,92,94
"2725","RfhPkbZNzmTA4FBa","RfhPkbZNzmTA4FBa46",46,10,"Hard","Heroic-10m",100.476,130.0708,113,116
"2726","RfhPkbZNzmTA4FBa","RfhPkbZNzmTA4FBa47",47,10,"Hard","Heroic-10m",115.159,108.8948,124,126
"2727","Rm8cJTxQD4drgvyh","Rm8cJTxQD4drgvyh8",8,25,"Hard","Heroic-25m",90.88,101.4532,124,124
"2728","RpB6WX2CcfZv98xP","RpB6WX2CcfZv98xP15",15,10,"Hard","Heroic-10m",69.634,100.9084,93,99
"2729","RpB6WX2CcfZv98xP","RpB6WX2CcfZv98xP16",16,10,"Hard","Heroic-10m",106.431,96.6468,101,101
"2730","RpB6WX2CcfZv98xP","RpB6WX2CcfZv98xP17",17,10,"Hard","Heroic-10m",104.103,103.7272,104,104
"2731","RpB6WX2CcfZv98xP","RpB6WX2CcfZv98xP18",18,10,"Hard","Heroic-10m",100.384,105.6,114,118
"2732","RpB6WX2CcfZv98xP","RpB6WX2CcfZv98xP19",19,10,"Hard","Heroic-10m",113.265,101.4904,108,110
"2733","RpB6WX2CcfZv98xP","RpB6WX2CcfZv98xP20",20,10,"Hard","Heroic-10m",111.586,97.8284,117,118
"2734","RprL1V3BQwGk2YFW","RprL1V3BQwGk2YFW18",18,25,"Hard","Heroic-25m",55.022,100.7504,122,125
"2735","RprL1V3BQwGk2YFW","RprL1V3BQwGk2YFW19",19,25,"Hard","Heroic-25m",61.51,108.608,120,121
"2736","RqzdxjNY8p1F2mMk","RqzdxjNY8p1F2mMk4",4,25,"Hard","Heroic-25m",52.812,147.3348,157,168
"2737","RrkJWKfAt2pd9YH4","RrkJWKfAt2pd9YH418",18,10,"Hard","Heroic-10m",90.596,104.0508,94,95
"2738","RtN9bLKF6W3rQdkD","RtN9bLKF6W3rQdkD11",11,10,"Hard","Heroic-10m",103.603,105.3648,111,115
"2739","RtN9bLKF6W3rQdkD","RtN9bLKF6W3rQdkD13",13,10,"Hard","Heroic-10m",132.782,108.14,115,115
"2740","RtN9bLKF6W3rQdkD","RtN9bLKF6W3rQdkD14",14,10,"Hard","Heroic-10m",124.681,105.106,109,109
"2741","RtN9bLKF6W3rQdkD","RtN9bLKF6W3rQdkD15",15,10,"Hard","Heroic-10m",131.001,103.7784,109,111
"2742","RtN9bLKF6W3rQdkD","RtN9bLKF6W3rQdkD16",16,10,"Hard","Heroic-10m",124.713,110.6984,115,115
"2743","RtN9bLKF6W3rQdkD","RtN9bLKF6W3rQdkD18",18,10,"Hard","Heroic-10m",127.982,105.8484,107,107
"2744","RtN9bLKF6W3rQdkD","RtN9bLKF6W3rQdkD19",19,10,"Hard","Heroic-10m",132.765,101.2024,112,114
"2745","RtN9bLKF6W3rQdkD","RtN9bLKF6W3rQdkD20",20,10,"Hard","Heroic-10m",151.74,100.4412,110,111
"2746","RtN9bLKF6W3rQdkD","RtN9bLKF6W3rQdkD22",22,10,"Hard","Heroic-10m",127.809,102.5588,108,108
"2747","RtN9bLKF6W3rQdkD","RtN9bLKF6W3rQdkD23",23,10,"Hard","Heroic-10m",125.146,110.3856,102,103
"2748","RtN9bLKF6W3rQdkD","RtN9bLKF6W3rQdkD8",8,10,"Hard","Heroic-10m",100.406,104.7948,108,111
"2749","RtN9bLKF6W3rQdkD","RtN9bLKF6W3rQdkD9",9,10,"Hard","Heroic-10m",97.068,102.4228,100,100
"2750","Rv4F3GDXdmn7caYj","Rv4F3GDXdmn7caYj18",18,10,"Hard","Heroic-10m",93.89,99.3752,104,109
"2751","Rv4F3GDXdmn7caYj","Rv4F3GDXdmn7caYj19",19,10,"Hard","Heroic-10m",110.062,100.5112,120,124
"2752","RxKkzq6vjVGa8g7J","RxKkzq6vjVGa8g7J18",18,10,"Hard","Heroic-10m",100.394,102.6352,148,164
"2753","RxKkzq6vjVGa8g7J","RxKkzq6vjVGa8g7J20",20,10,"Hard","Heroic-10m",124.722,107.6428,105,110
"2754","RxKkzq6vjVGa8g7J","RxKkzq6vjVGa8g7J21",21,10,"Hard","Heroic-10m",157.184,104.45,114,116
"2755","RxKkzq6vjVGa8g7J","RxKkzq6vjVGa8g7J22",22,10,"Hard","Heroic-10m",142.485,104.8136,104,105
"2756","RzPyd96DhvCKNWrJ","RzPyd96DhvCKNWrJ31",31,25,"Hard","Heroic-25m",55.138,109.0284,128,132
"2757","T2mVQ7pcrHXCAZj1","T2mVQ7pcrHXCAZj126",26,10,"Normal","Normal-10m",153.737,103.0778,305,336
"2758","T2mVQ7pcrHXCAZj1","T2mVQ7pcrHXCAZj127",27,10,"Normal","Normal-10m",157.027,107.4412,332,370
"2759","T6YFn79watcvxDPG","T6YFn79watcvxDPG19",19,10,"Normal","Normal-10m",111.935,99.9496,250,277
"2760","T6YFn79watcvxDPG","T6YFn79watcvxDPG20",20,10,"Normal","Normal-10m",131.154,103.06,225,237
"2761","T7jAX43CmgLpaBdx","T7jAX43CmgLpaBdx11",11,25,"Normal","Normal-25m",69.654,101.9056,380,427
"2762","T8hk97FcgLbx4YdD","T8hk97FcgLbx4YdD21",21,10,"Hard","Heroic-10m",90.661,93.0484,89,93
"2763","T9kgJaHXpAYtBwWh","T9kgJaHXpAYtBwWh18",18,25,"Hard","Heroic-25m",53.256,120.944,145,158
"2764","TA13MwyfhPRKgjzk","TA13MwyfhPRKgjzk14",14,25,"Normal","Normal-25m",108.578,105.6482,357,379
"2765","TBYWyRCnkgGHbzQc","TBYWyRCnkgGHbzQc16",16,25,"Hard","Heroic-25m",51.904,118.018,159,172
"2766","TBYWyRCnkgGHbzQc","TBYWyRCnkgGHbzQc17",17,25,"Hard","Heroic-25m",52.337,125.7604,159,174
"2767","TBYWyRCnkgGHbzQc","TBYWyRCnkgGHbzQc18",18,25,"Normal","Normal-25m",97.217,110.965,382,417
"2768","TBp8MFnZGg43Kf71","TBp8MFnZGg43Kf7132",32,25,"Hard","Heroic-25m",58.517,106.1488,118,118
"2769","TBp8MFnZGg43Kf71","TBp8MFnZGg43Kf7134",34,25,"Normal","Normal-25m",108.539,100.5866,338,355
"2770","TFaGYX93Q87MHBRh","TFaGYX93Q87MHBRh17",17,10,"Hard","Heroic-10m",121.404,102.542,109,115
"2771","TFaGYX93Q87MHBRh","TFaGYX93Q87MHBRh18",18,10,"Hard","Heroic-10m",142.469,106.6496,107,109
"2772","TFaGYX93Q87MHBRh","TFaGYX93Q87MHBRh19",19,10,"Hard","Heroic-10m",157.059,102.5484,110,113
"2773","TFaGYX93Q87MHBRh","TFaGYX93Q87MHBRh20",20,10,"Hard","Heroic-10m",127.873,106.6236,107,110
"2774","TGy6XdYCcL9JbNDV","TGy6XdYCcL9JbNDV1",1,25,"Hard","Heroic-25m",68.043,113.6756,125,125
"2775","TGy6XdYCcL9JbNDV","TGy6XdYCcL9JbNDV11",11,25,"Hard","Heroic-25m",82.715,107.496,124,124
"2776","TGy6XdYCcL9JbNDV","TGy6XdYCcL9JbNDV12",12,25,"Hard","Heroic-25m",79.469,106.588,124,124
"2777","TGy6XdYCcL9JbNDV","TGy6XdYCcL9JbNDV16",16,25,"Hard","Heroic-25m",79.412,108.0216,130,134
"2778","TGy6XdYCcL9JbNDV","TGy6XdYCcL9JbNDV17",17,25,"Hard","Heroic-25m",89.066,107.9796,131,131
"2779","TGy6XdYCcL9JbNDV","TGy6XdYCcL9JbNDV18",18,25,"Hard","Heroic-25m",86.296,115.8444,140,140
"2780","TGy6XdYCcL9JbNDV","TGy6XdYCcL9JbNDV19",19,25,"Hard","Heroic-25m",89.096,119.1904,135,135
"2781","TGy6XdYCcL9JbNDV","TGy6XdYCcL9JbNDV20",20,25,"Hard","Heroic-25m",76.302,99.1796,105,106
"2782","TGy6XdYCcL9JbNDV","TGy6XdYCcL9JbNDV21",21,25,"Hard","Heroic-25m",90.757,109.896,130,130
"2783","TGy6XdYCcL9JbNDV","TGy6XdYCcL9JbNDV3",3,25,"Hard","Heroic-25m",82.595,108.6488,111,117
"2784","TGy6XdYCcL9JbNDV","TGy6XdYCcL9JbNDV8",8,25,"Hard","Heroic-25m",82.21,100.9396,112,114
"2785","TGy6XdYCcL9JbNDV","TGy6XdYCcL9JbNDV9",9,25,"Hard","Heroic-25m",82.285,103.4192,110,110
"2786","THNmdVA2BtqnfhXY","THNmdVA2BtqnfhXY12",12,10,"Hard","Heroic-10m",112.937,104.684,140,149
"2787","THNmdVA2BtqnfhXY","THNmdVA2BtqnfhXY5",5,10,"Hard","Heroic-10m",85.826,100.3072,92,96
"2788","THNmdVA2BtqnfhXY","THNmdVA2BtqnfhXY8",8,10,"Hard","Heroic-10m",110.099,101.0696,106,110
"2789","TJQLBq2Kfw1ZM9p4","TJQLBq2Kfw1ZM9p426",26,10,"Hard","Heroic-10m",132.704,116.6788,138,143
"2790","TJQLBq2Kfw1ZM9p4","TJQLBq2Kfw1ZM9p427",27,10,"Hard","Heroic-10m",133.058,101.3288,111,117
"2791","TJQLBq2Kfw1ZM9p4","TJQLBq2Kfw1ZM9p434",34,10,"Hard","Heroic-10m",145.692,112.754,140,145
"2792","TLZJ8yAg6FHQrXxW","TLZJ8yAg6FHQrXxW10",10,25,"Hard","Heroic-25m",58.361,102.2684,119,121
"2793","TLZJ8yAg6FHQrXxW","TLZJ8yAg6FHQrXxW3",3,25,"Hard","Heroic-25m",51.837,135.45,157,171
"2794","TLZJ8yAg6FHQrXxW","TLZJ8yAg6FHQrXxW8",8,25,"Hard","Heroic-25m",83.028,237.3976,220,225
"2795","TLZJ8yAg6FHQrXxW","TLZJ8yAg6FHQrXxW9",9,25,"Hard","Heroic-25m",64.826,122.8008,139,139
"2796","TMVj8rDP1x9JRvLw","TMVj8rDP1x9JRvLw37",37,25,"Hard","Heroic-25m",52.142,126.6752,171,184
"2797","TMVj8rDP1x9JRvLw","TMVj8rDP1x9JRvLw38",38,25,"Hard","Heroic-25m",58.313,135.8148,150,159
"2798","TMVj8rDP1x9JRvLw","TMVj8rDP1x9JRvLw39",39,25,"Normal","Normal-25m",111.749,105.0816,324,330
"2799","TNGpaqPCyAgF3JXB","TNGpaqPCyAgF3JXB15",15,25,"Hard","Heroic-25m",58.412,170.8476,156,170
"2800","TNGpaqPCyAgF3JXB","TNGpaqPCyAgF3JXB17",17,25,"Hard","Heroic-25m",58.311,101.6384,126,130
"2801","TNGpaqPCyAgF3JXB","TNGpaqPCyAgF3JXB19",19,25,"Normal","Normal-25m",108.575,99.8476,306,311
"2802","TRMZCxpfL3kXPDFK","TRMZCxpfL3kXPDFK17",17,10,"Hard","Heroic-10m",103.59,108.4624,96,97
"2803","TWHfmjch2RZgdLnk","TWHfmjch2RZgdLnk8",8,25,"Normal","Normal-25m",103.568,102.9658,359,386
"2804","TXgtdjQH1DhCJ9rf","TXgtdjQH1DhCJ9rf31",31,25,"Hard","Heroic-25m",58.258,108.1664,130,132
"2805","TXgtdjQH1DhCJ9rf","TXgtdjQH1DhCJ9rf32",32,25,"Hard","Heroic-25m",51.857,139.6584,152,165
"2806","TXgtdjQH1DhCJ9rf","TXgtdjQH1DhCJ9rf33",33,25,"Hard","Heroic-25m",58.711,108.594,123,125
"2807","TXgtdjQH1DhCJ9rf","TXgtdjQH1DhCJ9rf34",34,25,"Hard","Heroic-25m",58.331,102.9164,131,136
"2808","TY2d71jVvAX38cDJ","TY2d71jVvAX38cDJ21",21,10,"Hard","Heroic-10m",58.297,108.26,89,98
"2809","TY2d71jVvAX38cDJ","TY2d71jVvAX38cDJ22",22,10,"Hard","Heroic-10m",85.939,101.8088,95,98
"2810","TY2d71jVvAX38cDJ","TY2d71jVvAX38cDJ23",23,10,"Hard","Heroic-10m",103.701,110.0216,111,114
"2811","TY2d71jVvAX38cDJ","TY2d71jVvAX38cDJ24",24,10,"Hard","Heroic-10m",100.536,99.0296,102,102
"2812","TY2d71jVvAX38cDJ","TY2d71jVvAX38cDJ26",26,10,"Hard","Heroic-10m",76.12,128.8332,134,137
"2813","TY2d71jVvAX38cDJ","TY2d71jVvAX38cDJ27",27,10,"Hard","Heroic-10m",111.766,109.2148,121,122
"2814","TY2d71jVvAX38cDJ","TY2d71jVvAX38cDJ29",29,10,"Hard","Heroic-10m",90.737,102.3728,103,106
"2815","TY2d71jVvAX38cDJ","TY2d71jVvAX38cDJ31",31,10,"Hard","Heroic-10m",103.277,99.4808,108,108
"2816","TY2d71jVvAX38cDJ","TY2d71jVvAX38cDJ32",32,10,"Hard","Heroic-10m",103.717,109.5792,108,108
"2817","TY2d71jVvAX38cDJ","TY2d71jVvAX38cDJ34",34,10,"Hard","Heroic-10m",100.357,101.3772,104,105
"2818","TY2d71jVvAX38cDJ","TY2d71jVvAX38cDJ35",35,10,"Hard","Heroic-10m",93.836,103.3588,98,98
"2819","TY2d71jVvAX38cDJ","TY2d71jVvAX38cDJ37",37,10,"Hard","Heroic-10m",103.26,106.34,124,126
"2820","TYckZFD71zwM4brR","TYckZFD71zwM4brR20",20,10,"Hard","Heroic-10m",70.174,106.1548,121,136
"2821","TYckZFD71zwM4brR","TYckZFD71zwM4brR22",22,10,"Hard","Heroic-10m",85.766,107.3248,93,96
"2822","TYzxVKnJM81GAmH9","TYzxVKnJM81GAmH916",16,25,"Hard","Heroic-25m",58.377,116.7272,120,125
"2823","TYzxVKnJM81GAmH9","TYzxVKnJM81GAmH919",19,25,"Hard","Heroic-25m",64.909,119.7736,161,168
